id_str,tweet,paragraph,label
1300173590554464256,This mayer is a complete vile idiot.,"A notable chunk of the interview was dedicated to Jessica Simpson. The couple was first linked in 2006 and dated on and off for years, but split for good when he referred to her as ""sexual napalm.""",0
1300173590554464256,This mayer is a complete vile idiot.,"""That girl, for me, is a drug. And drugs aren't good for you if you do lots of them. Yeah, that girl is like crack cocaine to me,"" Mayer told Playboy. ""Sexually it was crazy. That's all I'll say. It was like napalm, sexual napalm.""",0
1300173590554464256,This mayer is a complete vile idiot.,"He added: ""Have you ever been with a girl who made you want to quit the rest of your life? Did you ever say, 'I want to quit my life and just f---ing snort you? If you charged me $10,000 to f--- you, I would start selling all my s--- just to keep f---ing you.'""",0
1300173590554464256,This mayer is a complete vile idiot.,"Simpson later said she was ""floored and embarrassed"" after the interview was published.",0
1300173590554464256,This mayer is a complete vile idiot.,"""He talked about me by name in the most degrading terms,"" she wrote in her memoir. ""I scanned it more than I read it, horrified at whatever paragraph my eyes landed on.""",0
1300173590554464256,This mayer is a complete vile idiot.,"Mayer also implied that Aniston, who is eight years his senior, was an out-of-touch technophobe during their relationship.",0
1300173590554464256,This mayer is a complete vile idiot.,"""If Jennifer Aniston knows how to use BitTorrent, I'll eat my f---ing shoe,"" he said. ""One of the most significant differences between us was that I was tweeting. There was a rumour that I had been dumped because I was tweeting too much. That wasn't it, but that was a big difference.""",0
1300173590554464256,This mayer is a complete vile idiot.,"""The brunt of her success came before TMZ and Twitter,"" he added. ""I think she's still hoping it goes back to 1998. She saw my involvement in technology as courting distraction. And I always said, 'These are the new rules.'""",0
1300173590554464256,This mayer is a complete vile idiot.,"Mayer also shared some deeply problematic thoughts on ""being Black"" and casually used the N-word.",0
1300173590554464256,This mayer is a complete vile idiot.,"Back in 2010, Guitarist magazine's Mick Taylor sat down with John Mayer and talked about his life, gear and how it all adds up on his latest studio album Battle Studies – this is the full interview.",0
1300173590554464256,This mayer is a complete vile idiot.,"Congratulations on the new record - it must have been a tough call to follow Continuum, with the amount of success that record achieved?",0
1300173590554464256,This mayer is a complete vile idiot.,"John Mayer: ""Well, it's a tough thing in that you have to do something and I'd gotten to a very safe place with Continuum where it was very well liked after a certain point.",0
1300173590554464256,This mayer is a complete vile idiot.,"""People understood it and it was a big part of the success of my career and I remember thinking, God, I wish I didn't have to update this because you then take that off the perch of the last thing you've done.",0
1300173590554464256,This mayer is a complete vile idiot.,"""There's a bit of safety in saying, Yeah wow, the last thing I've done is Continuum, except that, too much time was passing before another record had come out.",0
1300173590554464256,This mayer is a complete vile idiot.,"""And so there's just a little bit of facing the music - no pun intended - of like, You've gotta try something else - Continuum will not be the latest record; you need to take it off the perch and put something new in place of it.",0
1300173590554464256,This mayer is a complete vile idiot.,"""So I think that was the success in it's own right, of learning how to say, Look, there'll be plenty more of these things, we've got to put Continuum into the, er, sleeping chamber and do something else. Y'know, I don't make Continuum for a living.",0
1300173590554464256,This mayer is a complete vile idiot.,"""From there I think it got a lot easier when I realised that no matter what I do, it's not going to be Continuum, good or bad. And then that became really liberating…""",0
1300173590554464256,This mayer is a complete vile idiot.,"When you started Battle Studies, how were you feeling about John Mayer, solo artist, as opposed to the John Mayer Trio, and also the Live In Los Angeles release - a different perspective, perhaps?",0
1300173590554464256,This mayer is a complete vile idiot.,"""The Trio stuff has always been a blip in time because we don't get much time to play together, but I just had this feeling and I still defend it. I wasn't feeling like a grizzly bear guitar player; I wanted to take a break from muscle man guitar playing and just strum and enjoy my life and write these songs that were sort of strummy.",0
1300173590554464256,This mayer is a complete vile idiot.,"""There's something that happens when you put a record together that you can't foresee and that you have no control over and it's just the way those songs congeal.",0
1300173590554464256,This mayer is a complete vile idiot.,"""And so Battle Studies is just a different album - the attempt is the same whether it's trying to do blues, R&B, a soul thing like Continuum, or a seventies rock thing, the attempt is the same to put the best group of songs together, and the hope is that when you put them together it sort of takes on its own life.",0
1300173590554464256,This mayer is a complete vile idiot.,"""And this is actually starting to in a cool way; it's really starting to make sense to me now as time goes on. We're done with looking at how's it doing in week one and week two; people are getting a real chance to sit with it and live their life with it.",0
1300173590554464256,This mayer is a complete vile idiot.,"""So now we're launching into tunes and it's exciting and the band's learning how - I'm learning how - to play them. Because as a guitarist, also as a singer, just because you composed it, doesn't mean you can play it really well. And even just because you recorded it, doesn't mean you can play it really well.",0
1300173590554464256,This mayer is a complete vile idiot.,"""So for the first three/four months, it's really like getting under your fingers.""",0
1300173590554464256,This mayer is a complete vile idiot.,"Presumably you were exploring a lot in the studio; writing in the studio, rather than beforehand?",0
1300173590554464256,This mayer is a complete vile idiot.,"""Yep. It's a tricky proposition; it's sort of a gamble. If you go into the studio - I mean studio time is very expensive - and if you go into the studio and explore and don't find what you're looking for, then you get - or at least I get - disheartened very fast and it can send me into a flat spin , creatively.",0
1300173590554464256,This mayer is a complete vile idiot.,"""I have to really be sure that if I'm going in to sort of pull stuff out of the sky, then something's gotta be there. Cos if it's not, I don't want to take that phone call that says, You might want to go and get a house somewhere and write some songs…",0
1300173590554464256,This mayer is a complete vile idiot.,"""I take it very seriously when I walk into the studio and I say, I don't have anything yet, but follow me here. It makes me want to produce something great, because the alternative to that is admitting that you got everyone together and nothing came of it.""",0
