id_str,tweet,paragraph,label
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Pelosi is not a progressive. She is a creature of the oligarchy. She may throw some bread crumbs like Obamacare to the voters, but only if it also massively benefits her donors. Money has corrupted the political system. We need to do what we can to get money out of politics and get people into office who do not accept money from big donors.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Well if one follows politics then this is an easy question to answer, but not understand the reasoning behind. She is:",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"* Pro Abortion
 * Pro LGBTQ
 * Pro Gay Marriage
 * Favors large government
 * Favors military reductions
 * Pro Social Programs
 * Anti Conservative
 * Super Anti-Republican
 * She hates Trump at a personal, professional, and political level.
 * She likes to use the military everywhere but wants to keep them small. Where as a conservative likes a big military and rarely use them.
 * She is against the Wall purely because it is a Trump idea.
 * She is being, and using the House to be, obstructionist on almost everything the President and conservatives want to do.
She just isn't what the country needs right now.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"An interesting question. While the ‘center’ is arguably further ‘right’ than it used to be, I wouldn’t call Pelosi a ‘Republican Classic’, not by a long shot. Actually, I confess it’s hard to remember what ‘classic’ Republicans used to look like. Trump has so taken over the party that such characteristics as financial conservatism are no longer in evidence.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"There is, unfortunately, no difference between Republicans and Democrats in the 21st Century. But, it is the Democrats.more than anyone else who sold the Middle class down the river starting with Bill Clinton… listen to Pulitzer Prize winning reporter and ordained minister (Harvard Divinity school) explain how they did so with Clinton’s NAFTA, 3 Strikes law and repeal of Glass Stegall got the ball rolling Bill Clinton's crime bill destroyed lives, and there's no point denying it | Thomas Frank [ https://www.theguardian.com/commentisfree/2016/apr/15/bill-clinton-crime-bill-hillary-black-lives-thomas-frank ]",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,https://www.youtube.com/watch?v=3ruwto2gTrM,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Nancy Pelosi is a corporate Democrat aka NeoLiberal. She has supported some progressive legislation when she would look bad if she hadn’t done so but she mostly avoids legislation that will be harmful to rich lobbyists, banks, insurance companies, certain corporations, and Big Pharma. If you do a little research into the bills she has blocked or not supported in the past, you will notice that they all would’ve had a negative impact on people who are huge donors of hers. She’s an angel compared to Mitch McConnell who never compromises at all and doesn’t care what people think of him. He’s totally corrupt. But Nancy is basically a corrupt politician who is very good at playing the game and who is willing to compromise and do the right thing occasionally. A recent example is when Ilhan Omar called out the undue influence a Pro-Israel lobby group had over lawmakers, Nancy sponsored a resolution naming Ilhan as “Anti-Semitic”. When she got blowback from a majority of Democratic lawmakers, she backed off.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"To answer your question one would have to assume that Nancy Pelosi was a Republican at some point. NP is the antithesis of a Classic Republican. To some degree, I can understand the confusion as in 1987 when she first went to Congress the parties were much different, not polarized and actually cared about the constituents. Dark money had not yet entered into the races and there was some restraint on the part of lobbyist and their masters. The Russians did not yet own the presidency as Ronald Reagan was still president and they were our nemesis. The EU was our friend and we worked together. But overall, in my opinion, NP is a classic Democrat and not a liberal despite her association with San Francisco, she is a pragmatic Democratic with a severe distaste for Donald Trump and Mitch McConnell.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,Nancy comes from a generation that believed that an elected Democrat supports all the people in their district or nation not just voters from the same party who elected them. Old school Democrats like her are proud of their ability to seek compromise and find middle ground with conservatives. Democrats don’t have the same natural sense of tribalism as conservatism and believed for many years their ability to seek compromise was actually a higher form of civility.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,Not only did old school Democrats pride themselves on working with the other side as much as possible to advance their own legislation they believed that this appealed to greater American sensibilities and would hopefully result in electoral support.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Of coarse when these ideas were being embedded into their thinking years ago the situation the world faces in the near future was unimaginable and in many way’s, still is to them.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"WOW, just when you think you have heard everything, you come along and want to suggest that Pelosi is something called a “Republican classic"" whatever that is, but the fact it has the Republican attached makes it laughable on its face.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,Pelosi is and has always been socialism lite. She as opposed every tax cut that has ever been introduced or even suggested. She has supported every new and/or expansion of every government program. She has supported increasing the federal government control over all aspects of our lives. She has been against every measure and bill to restrict government authority and power.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,Liberals have a love-hate relationship with her.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,She's powerful and she doesn't take shit…but she also is far from the progressive we would have wet dreams over. She's from the neoliberal 90s…and outside of social issues she's stayed economically the same.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,Since I hate to speak for the other side I’ll let them speak for themselves:,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,%3E She tore up the state of the union address which demeans the office of the president. She showed no respect for the office of the president or those who elected him,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,She would not do a stimulus plan just because it involved Trump and Republicans even though there were citizens in this country as suffering as a result of covid.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,When she finally did a stimulus plan she had so much pork in the bill it was ridiculous. She was more in favor of her pork projects and keeping this country in debt than she was helping the citizens of this country. Explain to me why the Kennedy Center needed 25 million dollars when no one was having events there.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Yes this is only the top of the iceberg on facts of why people hate her.
The fun thing about this question is that Laura Schneider [ https://www.quora.com/profile/Laura-Schneider-127 ] is telling you reasons that she holds as facts that she hates her, even if they’re bizarre and irrational.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"And to be fair, based on the answer it looks like she only started paying attention about 5 minutes ago. Pelosi has been in office since the 1980s and has done a lot more shit to be hateful over than tearing up a copy of the mouth drippings of Trump. While, sure that’s about the only thing that’s factual in her little rant — she definitely did that…but I think it’s pretty funny how the group of people that circle jerks to people taking offense to things gets offended over something so miniscule.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"With regards to the stimulus bill, she passed a few bills before McConnell would even deem to look at them.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Whining about pork? Seriously? Sure, that’s a concern, but really, are you complaining about the $8 BILLION for military weaponry [ https://www.usnews.com/news/politics/articles/2020-07-28/gop-tucks-8-billion-for-military-weaponry-in-virus-bill ]? No! You’re concerned about the $25 million for the Kennedy center which is funded almost entirely by the federal government. Maybe if you guys had half a brain you’d also realize that stimulus was passed as part of the annual spending bill! All that stuff would have been in there anyway! Sure, some of the numbers are higher because, you know, people work for the Kennedy center and contracts should be honored. But fuck them, amirite?",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Man, just the “top” of the iceberg?",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"%3E She, like so many other Democrats, have absolutely no concerns for the people in America. Raise taxes, vote down anything the other side brings up, completely against helping America go in the right direction. She should retire and go back to Ca.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"RHONDAK
Ironically RHONDAK, most polls indicate that this is exactly what the majority of people in America want. And they definitely don’t want them going in the “right” direction, if you know what I mean. We’ve had enough fascist populists with deceitful simple ways to solve complex problems.",0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,The reason they hate Pelosi is simply: because she’s not a Republican.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,That’s it.,0
1450943621046362112,Nancy Pelosi is so ugly her mama had to tie a pork chop around her neck to get the dog to play with her!!! BTW! # FJB,"Personally, I like Pelosi a lot. She’s not perfect, no one is. She’s tough. She knows what she’s doing. As it stands, she’s got more balls alone than all of Congress combined. She doesn’t just lay down and take it. And THAT is what really makes people mad. She won’t just sit down and hush. She’s unbothered by the names people call her. She’s paid to do a job, and I understand some of y’all aren’t used to people who actually work for their paycheck.",0
